id,date,year,month,provinsi,kabupaten,kode_kabupaten,kode_provinsi,jenis_bencana,meninggal,hilang,luka_sakit,mengungsi,rumah_rusak_berat,rumah_rusak_sedang,rumah_rusak_ringan,rumah_terendam
eff21cc1-d5f3-4965-a491-ef7fd9ff5508,2017-12-15,2017,12,Jawa Tengah,Banyumas,33.02,33,Gempabumi,0,0,1,0,26,19,76,0
45ae1873-d48e-48e6-9549-acda490fa2a9,2017-12-15,2017,12,Jawa Tengah,Banjarnegara,33.04,33,Gempabumi,0,0,0,0,0,2,0,0
af7e0442-4490-403e-8913-4a42f54d8d60,2017-12-15,2017,12,Jawa Tengah,Kebumen,33.05,33,Gempabumi,0,0,0,0,2,18,17,0
ceb7057c-f648-4846-b246-b7aab091e333,2017-12-15,2017,12,Jawa Tengah,Purworejo,33.06,33,Gempabumi,0,0,1,0,0,0,0,0
bfff2bc7-2d81-4b14-b856-38e5972c6457,2017-12-15,2017,12,Jawa Tengah,Wonosobo,33.07,33,Gempabumi,0,0,0,0,1,0,3,0
1fb5866a-cb98-49f2-acd2-00cbc724687b,2017-12-15,2017,12,Jawa Tengah,Pekalongan,33.26,33,Gempabumi,0,0,0,0,1,0,0,0
5ddbdb2f-e39c-463d-b8ae-c82505d0b9b3,2017-12-15,2017,12,Jawa Tengah,Brebes,33.29,33,Gempabumi,0,0,1,0,0,4,0,0
2f504e76-bef7-4b40-9e28-05910f542c05,2017-12-15,2017,12,Jawa Tengah,Kota Pekalongan,33.75,33,Gempabumi,1,0,0,0,2,2,0,0
fbc56553-a00b-4538-8bda-0b9a86d91d38,2017-12-15,2017,12,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,1,0,0,0,0,0,0,0
6572a457-b198-488c-b808-83ca4bea7ec9,2017-12-15,2017,12,Daerah Istimewa Yogyakarta,Sleman,34.04,34,Gempabumi,0,0,0,0,0,0,1,0
8f5f0223-13c5-4665-b2ca-c3182444d9ba,2017-12-06,2017,12,Bengkulu,Lebong,17.07,17,Gempabumi,0,0,1,25,41,107,99,0
85d3e024-b4cc-4688-8491-2769ca2521d1,2017-11-18,2017,11,Maluku Utara,Pulau Morotai,82.07,82,Gempabumi,1,0,63,3486,160,133,19,0
355d2e7d-113c-4226-ab3b-e659e511aa57,2017-10-31,2017,10,Maluku,Kota Ambon,81.71,81,Gempabumi,0,0,0,0,0,31,33,0
30854e3b-e3d3-4ea8-aaac-55eb28135ccd,2017-10-28,2017,10,Papua,Kota Jayapura,91.71,91,Gempabumi,0,0,7,0,0,0,0,0
ab251d13-edd0-4ad9-8ede-3e5d70a08763,2017-10-10,2017,10,Nusa Tenggara Timur,Lembata,53.13,53,Gempabumi,0,0,2,2242,44,4,88,0
c2af2911-4745-471a-b823-c874d112a4aa,2017-09-28,2017,9,Maluku Utara,Halmahera Barat,82.01,82,Gempabumi,0,0,3,0,0,0,0,0
8c1456dd-8e25-432f-af88-21e3d69685eb,2017-09-01,2017,9,Sumatera Barat,Agam,13.06,13,Gempabumi,0,0,0,0,0,0,9,0
3ed21089-dd1e-41ea-b825-2a87eee3578f,2017-09-01,2017,9,Sumatera Barat,Kota Padang,13.71,13,Gempabumi,0,0,1,0,0,0,0,0
f44d044a-ad3d-4883-9634-4a8da25021ff,2017-08-13,2017,8,Bengkulu,Muko Muko,17.06,17,Gempabumi,0,0,0,0,0,2,2,0
41ea366b-cf60-442e-b7d6-f143a7425502,2017-07-18,2017,7,Jawa Barat,Bandung,32.04,32,Gempabumi,0,0,0,0,0,0,2,0
f00329b8-790b-498d-83bc-3040f0ddafdb,2017-07-15,2017,7,Gorontalo,Boalemo,75.02,75,Gempabumi,0,0,0,0,0,0,6,0
4e54d8fc-d118-4db8-bb58-dd8fd1a54077,2017-07-14,2017,7,Sumatera Utara,Kota Padang Sidempuan,12.77,12,Gempabumi,0,0,1,0,19,7,59,0
84f11fe1-027e-4fce-83c3-55ad0f04e148,2017-05-29,2017,5,Aceh,Gayo Lues,11.13,11,Gempabumi,0,0,0,0,1,0,25,0
491535cd-f0d2-4a7e-98eb-4763152c22c6,2017-05-29,2017,5,Sulawesi Tengah,Poso,72.02,72,Gempabumi,0,0,25,1073,183,197,148,0
d3081885-5c44-4414-bc58-c2ae608f391f,2017-05-29,2017,5,Sulawesi Tengah,Sigi,72.10,72,Gempabumi,0,0,0,0,0,0,20,0
db0dbad4-9761-4718-84b9-aa89df34bf00,2017-04-24,2017,4,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,0,0,3,107,2,15,256,0
b13f4743-b74b-459d-b5c8-35ad94a17008,2017-04-21,2017,4,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,0,0,1,0,0,0
85f045fe-891a-4030-ae67-449252982c70,2017-03-22,2017,3,Bali,Kota Denpasar,51.71,51,Gempabumi,0,0,4,0,0,0,4,0
967aef38-02e7-4ee3-a7d9-182ffaf3a11e,2017-03-08,2017,3,Maluku Utara,Pulau Morotai,82.07,82,Gempabumi,0,0,0,0,0,0,0,0
2c7e4d0f-555d-4b1b-9946-93987bfacf84,2017-02-16,2017,2,Aceh,Pidie Jaya,11.18,11,Gempabumi,0,0,15,0,0,0,0,0
d00cf818-0042-4625-9b6a-6eb6fae2daba,2017-01-16,2017,1,Sumatera Utara,Deli Serdang,12.07,12,Gempabumi,0,0,0,0,7,0,71,0
6ef1646e-ee06-4fa1-8b19-d4c6d464c1a7,2016-12-07,2016,12,Aceh,Pidie,11.07,11,Gempabumi,5,0,73,4295,42,201,0,0
6b62b417-97bf-4af1-8335-34541a8ce12a,2016-12-07,2016,12,Aceh,Bireuen,11.11,11,Gempabumi,2,0,270,1716,105,208,523,0
834c6b09-0d25-4c92-b0b5-5ede5d303e3b,2016-12-07,2016,12,Aceh,Pidie Jaya,11.18,11,Gempabumi,96,0,589,102350,2414,2153,3661,0
34a5a963-6812-4761-9079-778e01f84052,2016-11-16,2016,11,Jawa Timur,Malang,35.07,35,Gempabumi,0,0,0,0,7,22,79,0
91f5c439-8ddb-4aab-9ac1-10d476a83977,2016-11-16,2016,11,Jawa Timur,Jember,35.09,35,Gempabumi,0,0,0,0,7,0,0,0
24b8e185-ae5e-49d1-9448-cf08b453687c,2016-11-06,2016,11,Jawa Barat,Kota Bandung,32.73,32,Gempabumi,1,0,0,0,2,0,2,0
7d8aebaf-e0d0-4d6e-8627-0b3a26a6d50e,2016-08-01,2016,8,Nusa Tenggara Barat,Dompu,52.05,52,Gempabumi,0,0,4,0,91,85,516,0
c2ec6d25-35dd-434a-8f08-b305f74bc0bf,2016-06-08,2016,6,Maluku Utara,Kota Ternate,82.71,82,Gempabumi,0,0,0,122,7,0,25,0
6ea331e2-dc88-4720-846d-8d367d5b6d97,2016-06-02,2016,6,Sumatera Barat,Pesisir Selatan,13.01,13,Gempabumi,0,0,21,100,103,621,1903,0
7166db54-f663-4a34-a46c-c65795e9c561,2016-06-02,2016,6,Sumatera Barat,Kota Padang,13.71,13,Gempabumi,1,0,2,0,0,0,0,0
e641d45c-6b72-4bbd-be59-58a10886b6c2,2016-06-02,2016,6,Jambi,Kerinci,15.01,15,Gempabumi,0,0,0,0,1,3,6,0
67aacb9b-a030-4365-9483-e3ab4639492f,2016-06-02,2016,6,Bengkulu,Muko Muko,17.06,17,Gempabumi,0,0,0,0,43,52,206,0
0cceefa7-86a8-4fad-8755-e01b7d3266e7,2016-04-10,2016,4,Bengkulu,Bengkulu Tengah,17.09,17,Gempabumi,0,0,0,0,0,10,3,0
fbe43d1c-a8fd-460e-a678-4e9455ea566b,2016-04-04,2016,4,Jawa Timur,Situbondo,35.12,35,Gempabumi,0,0,0,0,0,2,0,0
e1973760-7877-42a5-b481-17efe9ca31ea,2016-03-31,2016,3,Nusa Tenggara Barat,Lombok Utara,52.08,52,Gempabumi,0,0,0,0,0,0,41,0
d5475771-d453-4744-bd72-5c200401adb7,2016-02-24,2016,2,Maluku Utara,Halmahera Barat,82.01,82,Gempabumi,0,0,1,0,0,111,2,0
cf3647e3-8488-406d-a3a2-e75137194588,2016-02-12,2016,2,Nusa Tenggara Timur,Sumba Barat,53.12,53,Gempabumi,0,0,0,0,0,0,10,0
fd1b2015-e0d6-4e04-a644-06855847a778,2016-01-17,2016,1,Maluku,Buru,81.04,81,Gempabumi,1,0,14,750,144,152,324,0
9673f112-7c4a-421a-b0f5-e163479b550e,2015-12-28,2015,12,Maluku,Seram Bagian Barat,81.06,81,Gempabumi,0,0,0,0,0,0,3,0
9811d202-6c13-41d9-b5d1-43fffae9ce44,2015-12-21,2015,12,Kalimantan Utara,Kota Tarakan,65.71,65,Gempabumi,0,0,5,0,2,5,2,0
339bb786-b289-4bda-80aa-8604e3a1c8cb,2015-11-28,2015,11,Banten,Pandeglang,36.01,36,Gempabumi,0,0,0,0,2,2,0,0
a839cbdb-0b23-464c-ba71-d628154da0f7,2015-11-16,2015,11,Maluku Utara,Halmahera Barat,82.01,82,Gempabumi,0,0,1,11796,237,193,612,0
00a92d70-251e-4996-ac47-481e95b5acc8,2015-11-08,2015,11,Aceh,Kota Sabang,11.72,11,Gempabumi,0,0,0,0,1,0,0,0
e007c13e-258b-407f-ab1c-6812aa1769f0,2015-11-04,2015,11,Banten,Pandeglang,36.01,36,Gempabumi,0,0,0,0,0,0,0,0
9c65fc1f-1265-4f7f-91a7-bcc5839e72f3,2015-11-04,2015,11,Nusa Tenggara Timur,Alor,53.05,53,Gempabumi,0,0,3,5439,331,0,667,0
8f1de0f8-3596-4179-92fb-bfc467a5eb55,2015-07-28,2015,7,Papua,Mamberamo Raya,91.20,91,Gempabumi,0,0,1,0,1,0,2,0
f46eaefb-be07-40e1-813c-516824c53ecd,2015-07-26,2015,7,Jawa Timur,Lumajang,35.08,35,Gempabumi,0,0,0,0,0,0,14,0
622b41a1-f2a1-42df-976a-ed46a4ba0874,2015-07-25,2015,7,Jawa Tengah,Cilacap,33.01,33,Gempabumi,0,0,0,3,0,2,2,0
5c593f90-e354-49cb-8e70-542081f6f5d5,2015-06-25,2015,6,Jawa Timur,Madiun,35.19,35,Gempabumi,0,0,0,0,0,7,51,0
8b7170ae-2780-4d2e-92fa-409f7450b549,2015-06-16,2015,6,Nusa Tenggara Timur,Timor Tengah Selatan,53.02,53,Gempabumi,0,0,0,0,0,0,0,0
094f8e8e-2175-4421-baca-ed3c76e7698f,2015-06-16,2015,6,Sulawesi Utara,Kepulauan Sangihe,71.03,71,Gempabumi,0,0,0,0,0,0,0,0
ef4c6ede-6ea3-4239-8dd6-19f5fe79346f,2015-06-16,2015,6,Gorontalo,Bone Bolango,75.03,75,Gempabumi,0,0,0,0,0,0,0,0
968107e2-6c88-4341-ad81-e785296b0309,2015-06-15,2015,6,Sulawesi Utara,Minahasa Utara,71.06,71,Gempabumi,0,0,0,0,0,0,0,0
a8051d72-de15-485a-bbee-68ebdd5e48a5,2015-06-13,2015,6,Sumatera Barat,Solok Selatan,13.11,13,Gempabumi,0,0,0,0,0,0,0,0
236a0f13-cc36-43af-8de4-d5c67c71ffae,2015-06-11,2015,6,Nusa Tenggara Timur,Sumba Timur,53.11,53,Gempabumi,0,0,0,0,0,0,0,0
b6950783-bd63-46dc-8c1c-719e80b00045,2015-06-10,2015,6,Maluku,Maluku Tenggara,81.02,81,Gempabumi,0,0,0,0,0,0,0,0
f53542a7-72a2-4b6a-b149-414a3271edc4,2015-06-05,2015,6,Jawa Timur,Trenggalek,35.03,35,Gempabumi,0,0,0,0,0,0,0,0
73147af9-ce7e-44a4-bf0f-36a32b19884c,2015-06-01,2015,6,Aceh,Aceh Jaya,11.14,11,Gempabumi,0,0,0,0,0,0,0,0
d9d432d3-f23d-4407-9560-dc8cca86b898,2015-06-01,2015,6,Maluku,Kota Ambon,81.71,81,Gempabumi,0,0,0,0,0,0,0,0
bc2dde97-19a2-49ce-92d2-940c27c948eb,2015-05-31,2015,5,Bengkulu,Kaur,17.04,17,Gempabumi,0,0,0,0,0,0,0,0
74168d18-0ea8-40b1-92f6-d3e9ed50b03c,2015-05-31,2015,5,Papua,Supiori,91.19,91,Gempabumi,0,0,0,0,0,0,0,0
7170fd14-6b22-4d8a-95fa-f7598dcc2bfc,2015-03-18,2015,3,Maluku Utara,Halmahera Barat,82.01,82,Gempabumi,0,0,0,0,11,10,15,0
cb65b3ab-03fc-40a0-9457-3fc8a1869192,2015-02-08,2015,2,Sulawesi Barat,Mamuju,76.02,76,Gempabumi,0,0,0,144,0,0,19,0
95890b57-80a7-417f-a0a2-aedd110bdcd6,2014-11-21,2014,11,Maluku Utara,Halmahera Barat,82.01,82,Gempabumi,0,0,1,200,8,26,65,0
91a2bd56-43c7-4037-8de7-d7aa21527366,2014-11-15,2014,11,Sulawesi Utara,Kota Manado,71.71,71,Gempabumi,0,0,0,0,0,0,4,0
614f6651-8ea7-4382-b60e-852d7fa30905,2014-10-28,2014,10,Bengkulu,Kepahiang,17.08,17,Gempabumi,0,0,0,0,0,0,12,0
49b44256-fe15-4c7d-a4b0-f56d880388f0,2014-09-11,2014,9,Sumatera Barat,Tanah Datar,13.04,13,Gempabumi,0,0,2,0,0,18,187,0
53996ea9-9513-44d3-a9c9-c44fcdb82292,2014-09-11,2014,9,Sumatera Barat,Kota Padang Panjang,13.74,13,Gempabumi,0,0,2,0,0,1,14,0
31300447-9579-446a-be98-b772621939ec,2014-07-14,2014,7,Jawa Timur,Magetan,35.20,35,Gempabumi,0,0,0,0,1,1,0,0
263c5533-dbd3-476e-92ea-2af033df2152,2014-06-22,2014,6,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,0,0,0,45,0,1,10,0
00ad64d6-5e6d-4ef9-92e9-0c45a825be42,2014-05-04,2014,5,Jawa Timur,Situbondo,35.12,35,Gempabumi,0,0,0,0,0,0,3,0
400214cb-d04d-41e3-a9f3-922b663ff853,2014-05-02,2014,5,Maluku,Kota Ambon,81.71,81,Gempabumi,0,0,0,0,0,0,67,0
51a4e3dc-27e7-4772-b9a9-f88bb851a10f,2014-03-31,2014,3,Sumatera Selatan,Ogan Komering Ulu Selatan,16.09,16,Gempabumi,0,0,0,48,1,0,11,0
7bf3e373-80b7-4675-b558-a3b1564d6754,2014-01-27,2014,1,Jawa Barat,Ciamis,32.07,32,Gempabumi,0,0,0,5,0,0,1,0
655f8977-42d5-47d8-9139-b098f88c2e4b,2014-01-25,2014,1,Jawa Barat,Garut,32.05,32,Gempabumi,0,0,0,31,4,0,4,0
8cab30d8-1706-469b-a887-100d970ce4be,2014-01-25,2014,1,Jawa Barat,Pangandaran,32.18,32,Gempabumi,0,0,0,0,0,0,7,0
37feb06b-5df2-4525-9d9b-706c3a6c3465,2014-01-25,2014,1,Jawa Tengah,Cilacap,33.01,33,Gempabumi,0,0,0,0,23,16,45,0
5f70dd5b-259e-4fc0-88cf-585e225e641c,2014-01-25,2014,1,Jawa Tengah,Banyumas,33.02,33,Gempabumi,0,0,0,0,129,0,0,0
b25806b2-dd80-4f82-b9bf-1cf9a071b1db,2014-01-25,2014,1,Jawa Tengah,Kebumen,33.05,33,Gempabumi,0,0,0,0,3,0,1,0
75030996-3e1d-49e6-81fd-8c9d09fa2161,2014-01-25,2014,1,Jawa Tengah,Purworejo,33.06,33,Gempabumi,0,0,0,0,10,0,0,0
3615075d-462e-4345-97df-14cd689f4c0c,2014-01-25,2014,1,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,0,0,0,0,0,0,5,0
ed389c5a-7261-44b4-a286-b8ed1d6cea0b,2014-01-15,2014,1,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,0,0,0,0,0
35877773-dda6-495a-a7e9-20c6d9b7d101,2013-12-18,2013,12,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,0,2,18,326,0
60a9d7da-1b6c-44b5-928b-e20719cc05c1,2013-10-31,2013,10,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,0,0,0,0,1,0,0,0
3f19e1d0-3cef-416b-bccc-a9ae07bce81e,2013-10-22,2013,10,Aceh,Pidie,11.07,11,Gempabumi,1,0,2,3070,687,1,0,0
2101b4fd-b4df-4fc4-a0ed-44ec6d943b84,2013-07-13,2013,7,Jawa Barat,Kuningan,32.08,32,Gempabumi,0,0,0,0,0,0,181,0
c363565d-46f7-4baf-8986-65a341f38a97,2013-07-13,2013,7,Jawa Tengah,Brebes,33.29,33,Gempabumi,0,0,0,36,2,0,43,0
24770522-a110-40c8-9170-2a6ec17b5ff9,2013-07-08,2013,7,Jawa Timur,Malang,35.07,35,Gempabumi,0,0,1,0,50,0,27,0
316c157c-0411-4148-96fa-6994c8bc23fd,2013-07-08,2013,7,Jawa Timur,Lumajang,35.08,35,Gempabumi,0,0,0,0,1,0,5,0
ceee75cf-c7ec-4b6a-a14f-74a799280e18,2013-07-08,2013,7,Jawa Timur,Banyuwangi,35.10,35,Gempabumi,0,0,0,0,0,0,0,0
5fbca455-a442-4ca4-812e-d316fa74c2d9,2013-07-02,2013,7,Aceh,Aceh Tengah,11.04,11,Gempabumi,35,0,2418,48563,5450,2420,6101,0
672e3e72-92b6-49ad-8476-9f2621b8e977,2013-07-02,2013,7,Aceh,Bener Meriah,11.17,11,Gempabumi,8,0,114,4776,1132,1270,2638,0
43a23be5-a81f-437e-8105-151d6f6e2365,2013-06-22,2013,6,Nusa Tenggara Barat,Lombok Barat,52.01,52,Gempabumi,0,0,29,0,0,0,0,0
0b04d7e9-315c-49f7-bbfc-3b0e985c2fad,2013-04-19,2013,4,Jawa Tengah,Banjarnegara,33.04,33,Gempabumi,0,0,1,5000,108,0,64,0
3ab8e09c-1de1-4469-a765-790e0aad40ee,2013-01-22,2013,1,Aceh,Pidie,11.07,11,Gempabumi,1,0,7,0,150,100,0,0
19450c1c-e145-4839-b36e-11350f86d4cc,2012-10-12,2012,10,Maluku,Kepulauan Aru,81.07,81,Gempabumi,0,0,0,0,0,0,0,0
90ae240b-37dc-401d-8598-ceb35ffd2de2,2012-09-09,2012,9,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,3,115,54,71,218,0
18a210c7-40f4-414b-86fc-a8653cd0f9e8,2012-09-09,2012,9,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,0,4,9,193,0
0a8a1620-9538-4809-bb13-4912174f0b44,2012-08-18,2012,8,Sulawesi Tengah,Parigi Moutong,72.08,72,Gempabumi,5,0,694,0,527,311,788,0
60df52ff-f596-4aea-9532-71db33faca17,2012-07-25,2012,7,Aceh,Simeulue,11.09,11,Gempabumi,1,0,0,0,0,0,0,0
acee13c1-b829-49e6-bc55-7111fd7ffa15,2012-06-27,2012,6,Nusa Tenggara Timur,Manggarai Barat,53.15,53,Gempabumi,0,0,0,0,0,0,298,0
8438b3c7-80aa-47c8-825a-432de09162a7,2012-06-23,2012,6,Aceh,Kota Subulussalam,11.75,11,Gempabumi,0,0,0,0,0,3,1,0
76adbc42-1a0e-4c2b-a8a3-0273d3ef3474,2012-06-11,2012,6,Aceh,Kota Subulussalam,11.75,11,Gempabumi,0,0,0,0,0,5,1,0
4395d136-e3e0-445d-b7af-4282be62eb0f,2012-06-04,2012,6,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,2,444,26,221,365,0
d45d930b-3945-4bbc-9dab-db08ed415a29,2012-04-21,2012,4,Papua Barat,Manokwari,92.02,92,Gempabumi,0,0,0,0,26,44,0,0
5b004ae4-3944-4bc9-9684-ff1718c8f846,2012-03-21,2012,3,Aceh,Kota Langsa,11.74,11,Gempabumi,0,0,0,0,0,0,5,0
629dbb08-4b80-4f4a-ab06-df07e93319c3,2012-03-05,2012,3,Aceh,Bener Meriah,11.17,11,Gempabumi,0,0,0,0,0,0,5,0
e976f5cb-65d3-49b0-a750-f1f4dcb8a5d8,2012-03-05,2012,3,Aceh,Kota Langsa,11.74,11,Gempabumi,0,0,0,0,0,0,7,0
5f937729-04f3-4239-a6b2-e2b9202bf8be,2012-02-22,2012,2,Aceh,Kota Langsa,11.74,11,Gempabumi,0,0,0,0,0,0,7,0
74c811a5-9a4a-4c77-94ee-0acc2d12adeb,2012-02-01,2012,2,Aceh,Nagan Raya,11.15,11,Gempabumi,0,0,0,18,19,0,138,0
323edb77-a22c-45e0-aed8-c1bdc15ac610,2012-02-01,2012,2,Bengkulu,Bengkulu Utara,17.03,17,Gempabumi,0,0,0,0,4,16,34,0
b63812e3-8157-4fa6-94b4-87e29145a176,2012-01-21,2012,1,Nusa Tenggara Timur,Manggarai Barat,53.15,53,Gempabumi,0,0,0,0,0,3,398,0
96ad4825-9998-4532-a6ab-3c7d66a95ba3,2011-10-13,2011,10,Jawa Timur,Jember,35.09,35,Gempabumi,0,0,0,0,2,1,0,0
1d910765-b7a2-499c-9aa2-f86cb2a26b5a,2011-10-13,2011,10,Jawa Timur,Banyuwangi,35.10,35,Gempabumi,0,0,0,0,17,2,30,0
5b553936-37f7-4c00-b747-b7e5a4ab3114,2011-10-13,2011,10,Bali,Jembrana,51.01,51,Gempabumi,0,0,0,0,0,0,14,0
7a2bcf6f-a1ea-4ecf-bfa2-3edbeccca459,2011-10-13,2011,10,Bali,Tabanan,51.02,51,Gempabumi,0,0,0,0,0,0,7,0
e9621337-0705-4902-9680-47257be03592,2011-10-13,2011,10,Bali,Badung,51.03,51,Gempabumi,0,0,0,0,0,0,0,0
d80eb55e-6efa-47a3-8f39-558d6c0897ff,2011-10-13,2011,10,Bali,Gianyar,51.04,51,Gempabumi,0,0,0,0,0,0,0,0
21902300-6891-4e8f-a95e-0764cdca3e35,2011-10-13,2011,10,Bali,Bangli,51.06,51,Gempabumi,0,0,0,0,0,0,1,0
e670e20f-16b8-492e-af7e-b3d5e946c537,2011-10-13,2011,10,Bali,Kota Denpasar,51.71,51,Gempabumi,0,0,90,0,1,4,29,0
ac04aa63-4d06-444f-b30d-f3b2f77acd82,2011-09-06,2011,9,Aceh,Aceh Singkil,11.10,11,Gempabumi,1,0,0,0,15,0,95,0
6e621362-489f-4d6c-8f65-b04efede3a55,2011-09-06,2011,9,Aceh,Kota Subulussalam,11.75,11,Gempabumi,1,0,0,0,381,0,2950,0
88a6851a-b2e5-4250-b6e4-f6c4004b2e1b,2011-09-06,2011,9,Sumatera Utara,Dairi,12.11,12,Gempabumi,1,0,11,0,216,97,380,0
2a40d7e3-ecb7-4a5f-824e-93ab09b0313b,2011-09-06,2011,9,Sumatera Utara,Humbang Hasundutan,12.16,12,Gempabumi,0,0,0,0,0,0,65,0
16d3cd14-f41b-405f-9079-a3c01a31a0c4,2011-09-06,2011,9,Sumatera Utara,Pakpak Bharat,12.15,12,Gempabumi,0,0,2,0,40,61,141,0
547a433f-e1a8-4213-82fe-de46a2b73032,2011-08-28,2011,8,Jawa Barat,Bandung,32.04,32,Gempabumi,0,0,0,0,0,30,73,0
5e9cee69-0847-4b0c-b205-2ae36eee6eb1,2011-08-06,2011,8,Bengkulu,Muko Muko,17.06,17,Gempabumi,0,0,0,0,0,0,40,0
87657a22-0a91-4eba-912a-e782ea1ddd19,2011-07-11,2011,7,Nusa Tenggara Timur,Alor,53.05,53,Gempabumi,0,0,0,0,2,0,0,0
6b98d443-dc2c-47f2-8f63-cd234770f3f7,2011-07-11,2011,7,Sulawesi Tenggara,Kota Kendari,74.71,74,Gempabumi,0,0,0,0,2,0,0,0
2d849b05-e047-4037-a672-5d2a23f37b61,2011-06-26,2011,6,Papua,Waropen,91.15,91,Gempabumi,2,0,10,0,976,0,0,0
e6d11df7-4ba0-4e9f-b6c4-3a74700b0c97,2011-06-14,2011,6,Sumatera Utara,Tapanuli Utara,12.02,12,Gempabumi,0,0,50,0,229,44,560,0
591f1489-f8a1-488d-8d94-4f9809b141ed,2011-06-05,2011,6,Jawa Tengah,Kebumen,33.05,33,Gempabumi,0,0,0,0,0,0,10,0
a541be7e-40d7-48d9-bb56-942dd1d414c4,2011-04-25,2011,4,Sulawesi Tenggara,Kota Kendari,74.71,74,Gempabumi,0,0,19,4000,270,119,344,0
298eff97-dfa7-4302-bec1-9f403c314a9a,2011-04-05,2011,4,Banten,Pandeglang,36.01,36,Gempabumi,0,0,0,0,1,0,2,0
a68fd60f-cfdc-4eb0-bde6-0d000352b760,2010-09-12,2010,9,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,0,0,10,0,0,0,1,0
a4c31a1d-cf01-4865-a12a-f24c26a02ea5,2010-08-21,2010,8,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,0,0,12,0,0,0,21,0
14ceefa1-258c-4a91-9c3a-ee52821d8daf,2010-06-26,2010,6,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,0,0,0,0,8,55,119,0
c3c167d6-b260-48f1-b6fc-8b46ca16914b,2010-06-26,2010,6,Jawa Tengah,Cilacap,33.01,33,Gempabumi,0,0,0,0,6,0,7,0
c03cb635-87bc-4c58-854d-98d8ddf8dbdd,2010-06-26,2010,6,Jawa Tengah,Cilacap,33.01,33,Gempabumi,0,0,0,0,7,0,7,0
3dc128ea-fb62-4b87-b534-a9428ea0f958,2010-06-16,2010,6,Sulawesi Barat,Pasangkayu,76.01,76,Gempabumi,1,0,139,0,164,63,128,0
59a2aa97-3ff4-426f-8b32-4a82051d335f,2010-06-16,2010,6,Papua,Biak Numfor,91.06,91,Gempabumi,17,0,106,4702,3020,1065,941,0
ec553036-5ec7-4555-932f-70bde4403a31,2010-05-18,2010,5,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,16,0,0,5,0
c0c4d4a7-2ae8-4d4b-810c-793068b2c79d,2010-05-18,2010,5,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,0,0,0,4,0
ba3b44ee-022d-4844-ae97-577ed92a364c,2010-05-09,2010,5,Aceh,Simeulue,11.09,11,Gempabumi,0,0,9,0,2,0,47,0
94816a6f-0886-48e7-a7a1-8c3c2f55ef07,2010-05-09,2010,5,Aceh,Aceh Barat,11.05,11,Gempabumi,0,0,0,0,3,0,5,0
780898a5-86f3-432d-a69a-c68264ecf811,2010-05-09,2010,5,Aceh,Aceh Barat Daya,11.12,11,Gempabumi,0,0,0,0,0,0,14,0
a733d542-3282-44ab-93f4-2a6ca2800720,2010-05-09,2010,5,Aceh,Nagan Raya,11.15,11,Gempabumi,0,0,0,0,2,0,4,0
6c0202e8-7ac1-4afb-a877-b32f5a6a1794,2010-05-09,2010,5,Aceh,Aceh Jaya,11.14,11,Gempabumi,0,0,0,0,0,0,0,0
f6df2b13-016e-4fd6-97cb-195ee34f974f,2010-05-08,2010,5,Sulawesi Tengah,Banggai Kepulauan,72.07,72,Gempabumi,0,0,0,364,11,6,69,0
0e36c32c-67ee-4e5c-9202-f20fa558424e,2010-04-09,2010,4,Sumatera Utara,Tapanuli Utara,12.02,12,Gempabumi,0,0,0,0,12,10,43,0
a8287043-3c12-4aa0-a64c-939227dac88e,2010-04-07,2010,4,Aceh,Simeulue,11.09,11,Gempabumi,0,0,39,30,43,207,631,0
fd85f714-5016-4047-850f-dce73d9f0c61,2010-04-07,2010,4,Aceh,Aceh Singkil,11.10,11,Gempabumi,0,0,0,0,0,0,124,0
87aabd42-3278-444e-8b6f-1d0d5a16ef9a,2010-04-07,2010,4,Aceh,Kota Subulussalam,11.75,11,Gempabumi,0,0,0,0,2,1,25,0
c978a20c-e675-4c06-85e0-e4df4045350d,2010-03-14,2010,3,Maluku Utara,Halmahera Selatan,82.04,82,Gempabumi,0,0,0,0,7,0,32,0
459d9b9e-3f3f-4e98-b12c-0d163bda177e,2010-01-29,2010,1,Aceh,Bener Meriah,11.17,11,Gempabumi,0,0,0,455,20,0,103,0
